pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,label,label_name,filename,split
0.8271375,2.2227163,1.3026989,2.507455,2.0580754,1.2254767,0.8564378,1.4592389,0,normal,Preprocessed_Dataset/inbreast/inbreast_388.jpg,train
0.32383865,0.7310295,1.3679695,1.4408317,1.8380508,0.99820584,1.5103929,1.852502,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3937.jpg,train
2.281311,2.63241,1.2698891,1.2771715,2.1133645,0.8092612,1.1087326,1.5145811,0,normal,Preprocessed_Dataset/ddsm/ddsm_1803.jpg,train
0.7508526,0.7090776,1.3765873,0.9721085,1.587972,0.6347299,1.4425596,1.6087084,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1846.jpg,train
2.0216606,0.8443998,1.9624647,0.584566,1.4023147,1.0488148,0.26381433,2.4801016,0,normal,Preprocessed_Dataset/ddsm/ddsm_48.jpg,train
2.4626412,0.8462471,2.5491076,1.7809066,2.1602988,0.72225404,1.0848824,1.1169736,0,normal,Preprocessed_Dataset/ddsm/ddsm_2160.jpg,train
1.6275879,0.84401494,1.609579,1.6165744,2.4419093,1.1926863,2.0918078,1.0609514,1,benign,Preprocessed_Dataset/ddsm/ddsm_7016.jpg,train
0.25086653,1.1143794,1.7450303,1.1359742,1.2060145,0.79845965,1.5247996,1.4375873,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_2.jpg,train
0.4336843,1.5915464,1.7366011,2.0876007,1.5043337,1.0434371,0.98399156,1.4871216,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1494.jpg,train
2.312786,0.5214536,1.0225761,1.9257567,1.5471107,0.9893471,1.12795,2.4426622,1,benign,Preprocessed_Dataset/ddsm/ddsm_9962.jpg,train
1.2774755,0.2606094,1.5072731,0.40585053,1.2705543,2.2929633,1.9645792,1.4503725,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5176.jpg,train
0.13698709,0.93863106,1.6502143,1.3302686,1.5648161,1.0955774,1.0912021,1.7528672,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1667.jpg,train
0.21748257,0.83271873,1.6511569,1.2977111,1.6648926,1.1901133,1.0738704,1.7787015,1,benign,Preprocessed_Dataset/cmmd/cmmd_2203.jpg,train
1.5073766,0.8981017,1.9379023,0.78381497,1.2964709,1.19704,0.5628243,2.409174,0,normal,Preprocessed_Dataset/ddsm/ddsm_472.jpg,train
0.083974004,1.0089638,1.5951014,1.3883417,1.4931611,1.0240563,1.257186,1.5993888,1,benign,Preprocessed_Dataset/cmmd/cmmd_358.jpg,train
2.2049012,0.38292783,1.2291191,1.863383,1.6170988,0.7216477,1.5465503,2.503305,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2874.jpg,train
1.1006203,1.1843754,1.3319311,1.4059058,1.1257541,1.2325392,1.4799474,1.8173978,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4840.jpg,train
0.24587691,1.2551631,1.7060816,1.4504062,1.0793552,0.9203595,1.1009185,1.7310969,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_842.jpg,train
1.979111,0.30057842,1.9215196,1.5156432,1.8413384,1.4602027,1.3866636,0.89804035,1,benign,Preprocessed_Dataset/ddsm/ddsm_9008.jpg,train
2.1944194,0.8024899,1.6345594,1.9628751,1.6713804,0.68004346,1.40237,1.5942458,0,normal,Preprocessed_Dataset/ddsm/ddsm_846.jpg,train
1.0842266,0.41417557,1.1091158,0.93179864,1.777396,0.6505046,1.9488195,1.615011,1,benign,Preprocessed_Dataset/inbreast/inbreast_256.jpg,train
0.38511133,0.7690316,1.6103873,0.9310023,1.8121042,0.95340574,1.3132944,1.9273717,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_2186.jpg,train
2.0887299,0.48428535,1.3243927,1.9444785,1.782507,1.3175063,1.6049061,2.0807402,0,normal,Preprocessed_Dataset/ddsm/ddsm_1182.jpg,train
2.2497203,0.77980745,1.282079,2.1895335,1.9405156,1.4528896,1.4969409,1.7425888,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5446.jpg,train
1.8049388,1.9513931,1.8175104,1.2586668,2.0895104,0.40862727,1.3734953,2.1548147,1,benign,Preprocessed_Dataset/ddsm/ddsm_6815.jpg,train
2.1955485,0.42566377,1.3232837,1.5582058,1.6893959,0.42397684,1.1669607,1.7193228,1,benign,Preprocessed_Dataset/ddsm/ddsm_6678.jpg,train
1.4367776,1.5395592,1.4720801,1.211184,0.7036708,0.5089301,1.2477762,1.3943528,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4881.jpg,train
0.28472555,1.4606519,1.7986603,1.9656559,1.4329339,1.0350834,1.1604173,1.4020709,1,benign,Preprocessed_Dataset/cmmd/cmmd_2137.jpg,train
0.33120316,0.8151356,1.5632436,1.0716147,1.7162178,0.98739785,1.380558,1.7533625,2,malignant,Preprocessed_Dataset/cmmd/cmmd_5119.jpg,train
2.1368892,1.6722238,2.4252954,1.4641345,1.1524947,0.6933762,2.103931,1.2472945,1,benign,Preprocessed_Dataset/ddsm/ddsm_8721.jpg,train
0.23156333,0.8766127,1.6510912,1.2032983,1.6456642,1.0635839,1.2125145,1.913976,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1874.jpg,train
0.31416947,1.6536715,1.5108883,1.9360685,1.749714,1.1004796,1.1911904,1.619085,2,malignant,Preprocessed_Dataset/cmmd/cmmd_720.jpg,train
2.0478094,0.47936016,1.1290574,2.039498,1.7154105,0.9716503,1.504586,1.9779699,1,benign,Preprocessed_Dataset/ddsm/ddsm_6782.jpg,train
1.7967062,2.244047,1.2414063,1.0223564,1.9867599,1.1714664,1.2350134,1.572655,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5135.jpg,train
1.8576174,1.955189,1.9384577,1.3060391,1.423566,1.0154917,1.9151285,2.0726776,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2901.jpg,train
1.7123308,2.1580486,1.6034269,1.4590243,1.7476413,0.79561085,1.202137,1.7714318,1,benign,Preprocessed_Dataset/ddsm/ddsm_9597.jpg,train
2.0903466,0.73404676,2.213307,1.4875449,1.5435789,1.4151556,0.77101886,1.3489197,0,normal,Preprocessed_Dataset/ddsm/ddsm_2148.jpg,train
1.7351493,1.8729553,1.2479457,0.7577333,1.6032488,1.4803189,1.5681971,1.2361684,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3235.jpg,train
1.6744909,0.6711687,1.1932311,1.911143,1.3435347,0.3283171,1.0387788,2.3643017,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3262.jpg,train
0.21820652,0.86408335,1.5669993,1.1661563,1.6903486,1.0386591,1.2810374,1.7135047,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_2012.jpg,train
0.27640897,0.9517755,1.5556947,0.90042955,1.5572764,0.78832746,1.4698421,1.6422873,2,malignant,Preprocessed_Dataset/cmmd/cmmd_745.jpg,train
1.4082061,1.1228402,2.5259933,1.1910937,1.7777333,0.92169017,1.2481589,1.9663036,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_372.jpg,train
1.7908814,2.1185973,1.8255318,1.5953363,1.2882975,0.7790023,1.8249505,1.8245659,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2953.jpg,train
2.085291,2.3237214,0.82650584,0.8373039,1.6205931,1.4303029,1.2403356,1.0331638,0,normal,Preprocessed_Dataset/ddsm/ddsm_2259.jpg,train
1.7934171,0.7544332,2.019695,1.5522645,1.7149196,1.1720452,0.9711941,1.1234038,1,benign,Preprocessed_Dataset/ddsm/ddsm_8468.jpg,train
2.145338,0.8159877,2.0927806,1.6298034,1.3792164,1.1732371,0.74476796,1.5203466,0,normal,Preprocessed_Dataset/ddsm/ddsm_2320.jpg,train
0.24736047,0.83671594,1.4339086,1.2651904,1.7010643,1.0070789,1.3827423,1.6476105,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4216.jpg,train
0.42892337,0.72820514,1.6176715,1.0636945,1.728823,1.1401138,1.3387493,1.7523657,1,benign,Preprocessed_Dataset/cmmd/cmmd_1954.jpg,train
0.13051546,1.4503081,1.3534954,1.4601095,1.4945328,1.1583061,1.3467133,2.1513805,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2932.jpg,train
0.26245147,1.4613212,1.7012961,1.9407613,1.5115213,1.0312241,1.0280006,1.4563973,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1381.jpg,train
2.449222,0.8024197,2.3162951,2.129403,2.2896247,0.8543279,1.6377227,0.7601679,1,benign,Preprocessed_Dataset/ddsm/ddsm_8908.jpg,train
0.5118102,1.8759067,1.2589405,2.1729033,1.7652187,1.1589075,0.8730979,1.8091354,0,normal,Preprocessed_Dataset/dmid/dmid_258.jpg,train
0.24318504,0.8632903,1.5699636,1.2157601,1.6741871,1.0064466,1.2919512,1.822162,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3783.jpg,train
0.31947488,0.77097994,1.5733299,1.1100286,1.7738222,1.0832913,1.2749256,1.8228859,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1711.jpg,train
0.8965235,2.1228604,1.2539078,1.8669758,2.0245357,1.4419905,0.58493185,1.4846685,0,normal,Preprocessed_Dataset/dmid/dmid_228.jpg,train
0.58434963,1.3138952,1.8706656,1.2908031,0.90892255,0.85830635,1.2384406,1.8626939,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_84.jpg,train
0.75370795,1.9796109,1.4021426,2.2189922,1.7546995,1.0336667,0.8493313,1.4849684,1,benign,Preprocessed_Dataset/dmid/dmid_68.jpg,train
1.844677,1.8364241,1.3721877,1.2213607,0.7236034,1.1971198,1.719949,1.4875804,1,benign,Preprocessed_Dataset/ddsm/ddsm_9951.jpg,train
2.0142636,2.0078945,2.155683,1.6217715,2.120366,0.7472751,1.337634,2.5777085,0,normal,Preprocessed_Dataset/ddsm/ddsm_2105.jpg,train
1.8593102,0.6788941,1.2617415,2.0929446,1.5217495,0.5649581,0.9751173,1.8256713,1,benign,Preprocessed_Dataset/ddsm/ddsm_7130.jpg,train
1.7317013,0.5949963,1.0420592,1.6663693,1.5619127,0.504484,0.86608213,1.9951562,1,benign,Preprocessed_Dataset/ddsm/ddsm_7930.jpg,train
1.9786566,2.1283557,2.3845959,1.795636,1.6268985,0.25813252,1.8522196,1.8267777,1,benign,Preprocessed_Dataset/ddsm/ddsm_10069.jpg,train
0.688553,0.85154635,1.6959279,0.8213841,1.5307622,0.5904597,1.3627524,1.6558945,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1628.jpg,train
2.4253216,2.2488382,1.29945,0.5618597,1.6492903,1.1163871,1.6756326,1.3685825,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5751.jpg,train
0.949055,1.6899904,1.4589139,1.626832,1.4831077,0.3493598,0.6101777,1.4094079,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3023.jpg,train
0.17813432,1.5153866,1.5165097,1.746478,1.6662091,1.0731306,1.2669507,1.6888671,1,benign,Preprocessed_Dataset/cmmd/cmmd_198.jpg,train
1.7614111,1.7454278,2.2006395,1.8552048,1.1519978,0.78266495,1.8946953,1.3905098,0,normal,Preprocessed_Dataset/ddsm/ddsm_1101.jpg,train
0.9192133,1.1435902,2.049993,1.2741631,1.4309863,0.88169575,1.2649362,1.7995291,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_151.jpg,train
2.0283413,2.059826,1.6098934,1.3478711,1.3180408,0.63700414,1.632415,1.8856374,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3281.jpg,train
1.7956719,0.81553054,2.3258927,1.1725779,1.581065,1.3527666,0.6392403,1.5679245,1,benign,Preprocessed_Dataset/ddsm/ddsm_7640.jpg,train
0.301912,0.91327834,1.5342282,0.93450236,1.5185227,0.8997977,1.3838801,1.480273,1,benign,Preprocessed_Dataset/cmmd/cmmd_4389.jpg,train
1.620966,0.5857809,1.9120076,0.43942165,1.3166738,1.0384779,0.70599324,1.6762416,1,benign,Preprocessed_Dataset/ddsm/ddsm_8424.jpg,train
1.827841,2.0441475,1.8909932,1.7459401,1.3743705,0.8629177,1.7216313,1.8841913,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5781.jpg,train
1.2787164,1.2146409,1.4731666,1.9036527,1.0629597,1.1675508,1.2385603,1.7874606,1,benign,Preprocessed_Dataset/cdd-cesm/cdd-cesm_404.jpg,train
0.32931405,1.1172543,1.6557783,1.0343854,1.1054022,0.68781126,1.3817724,1.4667271,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_9.jpg,train
0.3288237,0.70529616,1.415462,1.3203485,1.8498834,1.0862224,1.3597784,1.7847381,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3670.jpg,train
1.7654986,0.656391,2.2311811,1.635712,1.8204195,1.6083083,1.4177241,0.8692921,1,benign,Preprocessed_Dataset/ddsm/ddsm_6740.jpg,train
0.6276814,1.7435431,1.6984878,2.1743534,1.4965177,0.9275647,1.073354,1.5230793,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1805.jpg,train
0.13002086,1.4118326,1.5506397,1.697972,1.5295707,1.024739,1.2757282,1.7833661,1,benign,Preprocessed_Dataset/cmmd/cmmd_10.jpg,train
1.4651326,1.7521032,2.3281524,1.6562266,1.1415768,0.81872445,2.0626597,1.9176614,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3505.jpg,train
0.29584384,1.5322105,1.5687847,1.9460249,1.3904165,1.0513097,1.236471,1.796855,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2612.jpg,train
0.47652835,1.7798753,1.3732983,1.7533636,1.8128893,1.172678,1.0239227,1.5352234,2,malignant,Preprocessed_Dataset/cmmd/cmmd_862.jpg,train
2.4376483,0.6425364,0.92023104,2.2500763,1.3314848,0.8070485,1.1775047,2.1851957,0,normal,Preprocessed_Dataset/ddsm/ddsm_2694.jpg,train
1.6251711,2.2451012,0.78731084,1.5092161,1.6131763,0.5708426,0.4611485,1.5488853,1,benign,Preprocessed_Dataset/ddsm/ddsm_8295.jpg,train
0.39503706,1.2651123,1.7066926,1.3380008,0.9813056,0.7360417,1.0936078,1.7361253,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_694.jpg,train
0.36177182,0.8129195,1.6914933,0.99296904,1.7645037,0.9522393,1.2979317,2.0071435,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_450.jpg,train
1.882041,0.67870766,0.81267464,1.6991113,1.2489982,0.3114723,1.0305578,1.8264141,1,benign,Preprocessed_Dataset/ddsm/ddsm_10206.jpg,train
2.1934059,0.5530049,0.73197913,1.674154,1.2783885,0.34221536,1.2413008,1.9366546,0,normal,Preprocessed_Dataset/ddsm/ddsm_1906.jpg,train
1.7854414,1.9905367,1.6190692,1.3566976,1.3986989,0.7200959,1.3940433,1.9028523,1,benign,Preprocessed_Dataset/ddsm/ddsm_7957.jpg,train
0.36626077,1.5684423,1.479305,2.0694118,1.4266778,1.0304534,0.87763464,1.794378,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1662.jpg,train
0.17295623,1.5091144,1.4435643,1.6801685,1.6587906,1.0739278,1.2221906,1.7731465,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1543.jpg,train
1.3929952,1.70054,1.3524954,1.0811903,1.2208533,0.9679784,1.4129068,1.9770671,1,benign,Preprocessed_Dataset/ddsm/ddsm_7949.jpg,train
0.89306605,1.6704388,1.623455,1.64993,1.4357821,0.66431236,0.9394609,1.2908072,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3303.jpg,train
1.5259389,1.6343044,1.7776322,0.8581509,1.1786085,0.45987403,1.5327077,2.0968232,1,benign,Preprocessed_Dataset/ddsm/ddsm_10305.jpg,train
0.9109871,0.38602662,1.0539033,1.0620881,1.9543563,0.7603653,1.8303423,1.8104179,1,benign,Preprocessed_Dataset/dmid/dmid_309.jpg,train
1.5775487,1.8709726,2.0340497,1.647228,1.1993124,0.7346313,1.9148176,1.8697001,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4497.jpg,train
1.8934693,2.1228647,1.6033632,1.0908343,1.7620008,0.6977377,1.3235193,1.899966,1,benign,Preprocessed_Dataset/ddsm/ddsm_9331.jpg,train
1.6405736,0.7245497,2.2911413,1.3112999,1.7026883,1.363531,1.0885624,1.0854876,1,benign,Preprocessed_Dataset/ddsm/ddsm_6964.jpg,train
2.0272593,2.0540206,1.2461782,0.9252259,1.4767399,0.27095085,0.8302344,1.6142493,1,benign,Preprocessed_Dataset/ddsm/ddsm_9967.jpg,train
0.14776492,1.1419821,1.7134933,1.1418917,1.3086705,0.7028166,1.3779644,1.6560988,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_53.jpg,train
1.2825744,0.8081256,1.5262814,1.2454755,1.3581359,0.53387797,1.0042913,1.571853,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1944.jpg,train
0.63376606,1.8897016,1.4443138,2.0986626,1.7478541,1.0689893,0.9778508,1.5176823,1,benign,Preprocessed_Dataset/inbreast/inbreast_255.jpg,train
0.48208046,0.8065902,1.7075719,0.71096164,1.6929709,0.8444043,1.3633966,1.923744,1,benign,Preprocessed_Dataset/cmmd/cmmd_2428.jpg,train
1.5528471,1.9880142,1.2348258,1.482622,1.1306242,0.5968337,0.9439895,1.3448069,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4011.jpg,train
0.17901623,1.1281539,1.6704761,1.1720868,1.1932312,0.82740355,1.4550309,1.3850007,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1117.jpg,train
2.1483989,0.7853399,2.1740792,1.6497067,1.6461709,1.1689379,0.9658417,0.9091897,1,benign,Preprocessed_Dataset/ddsm/ddsm_10280.jpg,train
1.6898398,2.4084208,1.3485506,1.7380227,1.8415695,0.84320635,1.3826747,1.5507312,1,benign,Preprocessed_Dataset/ddsm/ddsm_9783.jpg,train
2.4752429,0.3383882,0.6391217,1.8950555,1.3722708,0.816883,1.5927231,2.041026,1,benign,Preprocessed_Dataset/ddsm/ddsm_9998.jpg,train
1.6366653,1.8947053,1.753896,1.2758312,1.5748686,0.63213164,1.426008,2.1263888,1,benign,Preprocessed_Dataset/ddsm/ddsm_6709.jpg,train
1.8456731,2.5427954,0.53916895,1.4012408,1.7293091,1.0047405,0.47690392,1.5555048,0,normal,Preprocessed_Dataset/ddsm/ddsm_255.jpg,train
1.3741488,2.0601313,0.8878332,1.2310404,1.4134232,1.1363293,0.89395726,1.4188657,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6235.jpg,train
1.7345577,0.8964946,2.4176471,1.083792,1.5457188,1.0178992,0.6629323,1.6035994,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4224.jpg,train
0.156757,0.99832666,1.5190032,1.1447537,1.4885905,0.9280492,1.369592,1.5090876,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3878.jpg,train
0.20993268,1.515941,1.4848499,1.7973319,1.4651599,1.0993934,1.3035972,1.9562652,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2058.jpg,train
0.15888834,0.9033837,1.5105344,1.4001712,1.594323,1.1226499,1.4130207,1.4820018,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1377.jpg,train
2.1837807,1.7089369,1.7099046,1.2192891,0.9236792,1.2410921,2.237316,1.2551243,1,benign,Preprocessed_Dataset/ddsm/ddsm_9911.jpg,train
0.48445553,1.7437562,1.670075,2.1576896,1.6887667,1.014821,1.1921884,1.4553517,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1704.jpg,train
0.23870301,0.86840355,1.5029356,1.1000104,1.5995823,1.0787507,1.2621177,1.4035089,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1317.jpg,train
0.21976101,1.4243699,1.668502,1.9123874,1.3853927,1.0223284,1.1255325,1.6387683,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2825.jpg,train
0.42006856,1.7933857,1.3785707,2.1970646,1.7724023,1.1571441,0.9759048,1.7646656,0,normal,Preprocessed_Dataset/dmid/dmid_246.jpg,train
1.5863796,1.6604639,1.7677814,1.1340659,0.97001076,0.30842966,1.6016593,1.5895126,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6125.jpg,train
0.22948027,1.1218476,1.5657946,1.1352031,1.0669727,0.8508391,1.3598506,1.2979559,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1161.jpg,train
0.3133499,0.8483884,1.720286,1.0667119,1.6547542,1.0557097,1.2335349,1.9112511,2,malignant,Preprocessed_Dataset/cmmd/cmmd_5010.jpg,train
1.9991877,2.2694192,1.5757145,1.0464513,2.0261576,0.51150465,1.4544468,1.5517981,1,benign,Preprocessed_Dataset/ddsm/ddsm_6567.jpg,train
1.6388716,0.5566112,1.9024149,1.3277887,1.636882,1.1934108,1.2045188,1.2244308,1,benign,Preprocessed_Dataset/ddsm/ddsm_7768.jpg,train
1.9283061,0.6061254,1.9223526,1.4796287,1.5400543,1.2002548,0.8689816,1.0460474,1,benign,Preprocessed_Dataset/ddsm/ddsm_7596.jpg,train
2.423995,2.482936,1.4761577,0.8438111,1.9431914,0.94928765,1.632457,1.362394,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5711.jpg,train
0.26134783,0.822677,1.3331519,1.3244796,1.6912489,0.9627976,1.5807648,1.5740997,1,benign,Preprocessed_Dataset/cmmd/cmmd_387.jpg,train
2.4450765,2.2275748,1.157024,0.68267167,1.8507841,1.2514948,1.1082103,1.6860445,0,normal,Preprocessed_Dataset/ddsm/ddsm_2487.jpg,train
0.29747683,1.576308,1.5157198,2.0092149,1.4956148,1.1428311,1.1204062,1.8978499,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1351.jpg,train
0.1462735,1.3475177,1.6090461,1.7966508,1.352793,0.9868092,1.1880572,1.785445,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3057.jpg,train
1.6632612,2.1543188,1.7958281,1.1484312,1.5014142,1.6378567,1.9067799,2.1278882,1,benign,Preprocessed_Dataset/ddsm/ddsm_7205.jpg,train
2.5109603,0.5237738,0.9325759,2.2788477,1.3904977,0.8083109,1.1684159,2.2713106,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6186.jpg,train
1.815568,0.0067726374,1.1562943,1.054747,2.1050925,0.6937125,1.9556614,1.995225,1,benign,Preprocessed_Dataset/inbreast/inbreast_63.jpg,train
1.2945141,0.3295704,1.4822247,0.34289002,1.7183651,0.95120656,1.4532497,1.4315515,1,benign,Preprocessed_Dataset/inbreast/inbreast_220.jpg,train
1.501223,2.0479136,1.1785775,1.5062642,1.6154215,0.54038584,0.8006599,1.5999044,0,normal,Preprocessed_Dataset/ddsm/ddsm_2679.jpg,train
1.949369,2.355213,1.0008928,0.9944973,1.8207042,0.90532386,0.98480016,1.5180281,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3195.jpg,train
2.1294932,0.41526616,1.4628431,1.4280031,1.9342133,0.16802287,0.7990546,1.7425674,1,benign,Preprocessed_Dataset/ddsm/ddsm_6682.jpg,train
2.1080637,0.50839293,1.8933299,1.1864378,1.7738894,1.6464314,1.3059571,2.0220475,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4188.jpg,train
0.078021884,1.014317,1.5939136,1.4219245,1.4870836,1.0127789,1.2706859,1.6113503,1,benign,Preprocessed_Dataset/cmmd/cmmd_684.jpg,train
1.9968988,0.7645501,2.8214717,1.12044,1.9738293,1.1818345,0.8716012,1.0843713,1,benign,Preprocessed_Dataset/ddsm/ddsm_6512.jpg,train
0.4235496,0.80150574,1.4838198,0.9347949,1.7101314,0.7962154,1.4825519,1.684646,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_426.jpg,train
0.44746137,1.550382,1.9422541,1.833204,1.4852185,0.96979517,1.487117,1.297842,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3179.jpg,train
2.5780072,0.5378331,1.4244856,2.1847343,1.6759067,1.0064198,1.2631634,1.9320526,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3242.jpg,train
1.7261074,0.56037456,0.5286988,1.4724417,1.3323354,0.28295743,1.4409335,1.2935973,1,benign,Preprocessed_Dataset/ddsm/ddsm_9662.jpg,train
2.8499007,0.11707699,1.2314181,2.1559484,1.9285717,0.7420315,0.8428898,2.103589,1,benign,Preprocessed_Dataset/ddsm/ddsm_6958.jpg,train
0.9017719,0.6454029,1.5226223,0.75873005,1.7158018,0.56742686,1.3960885,1.7231085,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_985.jpg,train
2.3638806,0.6727194,1.6160363,1.1310856,1.4283916,0.9474731,1.2321008,1.8528838,0,normal,Preprocessed_Dataset/ddsm/ddsm_1652.jpg,train
0.63697463,0.7973378,1.4919438,0.6964714,1.5127244,0.67171586,1.4760976,1.3204262,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_431.jpg,train
2.4871798,0.39632392,1.3502879,2.2298427,1.7110649,1.1699815,1.273868,1.8483076,0,normal,Preprocessed_Dataset/ddsm/ddsm_1334.jpg,train
1.6815683,0.9355255,2.1965013,1.6473901,1.5656459,1.2126703,0.74618644,1.1691234,1,benign,Preprocessed_Dataset/ddsm/ddsm_8488.jpg,train
0.11139774,1.4768468,1.4858841,1.534963,1.666974,1.0252122,1.4271609,1.8307265,2,malignant,Preprocessed_Dataset/cmmd/cmmd_850.jpg,train
1.8631203,0.6051838,2.4757884,1.2064306,2.0569844,0.89566123,0.64871556,1.6421986,1,benign,Preprocessed_Dataset/ddsm/ddsm_10184.jpg,train
2.1493444,0.5334305,1.1579235,1.4858329,1.1151131,1.2935264,1.3497322,1.4463054,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3576.jpg,train
0.39634347,0.8147898,1.446972,1.0956815,1.6464192,0.8532078,1.5563543,1.7180907,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4078.jpg,train
0.15197027,0.90192395,1.272539,1.7127402,1.6332736,0.9266518,1.8691871,1.6762555,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_128.jpg,train
2.4446876,0.5562881,2.1735759,1.6773696,1.5859141,1.6319913,0.75728136,1.2804174,1,benign,Preprocessed_Dataset/ddsm/ddsm_9440.jpg,train
1.7253578,2.050296,2.1373644,1.8303063,1.3396403,0.7584851,2.0614758,1.8780737,0,normal,Preprocessed_Dataset/ddsm/ddsm_389.jpg,train
0.47868252,1.1229422,1.7671297,1.0647123,1.0562956,0.6925746,1.4659872,1.2992619,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_804.jpg,train
0.15666842,0.907879,1.4696549,1.3704183,1.6256168,1.020353,1.3850712,1.5802933,2,malignant,Preprocessed_Dataset/cmmd/cmmd_52.jpg,train
1.8574843,2.0382967,1.440979,0.66440934,1.8289132,1.2252698,1.7272992,1.5763125,1,benign,Preprocessed_Dataset/ddsm/ddsm_8391.jpg,train
2.2460055,0.51977324,1.7365663,1.8028446,1.6739076,1.1478505,0.98733866,1.5436678,0,normal,Preprocessed_Dataset/ddsm/ddsm_2140.jpg,train
2.1156645,2.296338,1.0387502,0.56773686,1.6449368,1.6234739,1.58613,1.5647655,0,normal,Preprocessed_Dataset/ddsm/ddsm_883.jpg,train
0.5412196,0.78253543,1.5753354,0.87965333,1.7096407,0.67792046,1.5736265,1.9129751,2,malignant,Preprocessed_Dataset/cmmd/cmmd_893.jpg,train
1.6546135,1.903875,1.1644049,1.3959092,0.72894704,0.52896225,0.758638,2.1140885,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6165.jpg,train
