pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,label,label_name,filename,split
0.16301012,0.99449635,1.4281843,1.7253525,1.7079529,1.0941381,1.5239576,1.8411759,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4314.jpg,train
1.8308835,1.9411919,2.6712632,1.7623639,1.4874219,1.3308332,2.2918954,2.7070944,0,normal,Preprocessed_Dataset/ddsm/ddsm_1557.jpg,train
0.27485478,1.5465488,1.4662023,1.8516097,1.4522736,1.2229223,1.0299498,2.2061198,1,benign,Preprocessed_Dataset/cmmd/cmmd_200.jpg,train
0.28132135,1.1356983,1.521873,1.2743938,1.327822,1.1089301,1.6423874,1.6260325,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1037.jpg,train
0.10908055,1.0922356,1.5992973,1.4288172,1.5583612,1.1740834,1.2956673,1.8997028,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4920.jpg,train
1.1279976,1.4141042,0.8506835,1.64081,0.87387216,1.0581899,1.3718362,2.2088253,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_807.jpg,train
1.7623278,0.80522466,2.0955632,0.94284374,1.4530432,0.78243387,0.40263855,2.2325609,1,benign,Preprocessed_Dataset/ddsm/ddsm_9792.jpg,train
0.2765048,1.5914242,1.5381039,1.980625,1.5275615,1.178848,1.0439068,2.0548706,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1451.jpg,train
0.91828823,1.8802077,1.5384291,1.9066052,1.3750197,0.88322943,1.0158368,1.8267171,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1517.jpg,train
0.21132362,0.9392458,1.4169505,1.6221125,1.7625456,1.1300921,1.521111,1.8854036,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4323.jpg,train
1.0948956,1.3821639,2.4672008,1.5064209,1.556237,0.75258493,1.5077839,2.3344524,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_153.jpg,train
1.5133792,0.91708565,1.7150874,0.6836563,1.274523,1.8505106,0.8898897,2.1530342,1,benign,Preprocessed_Dataset/ddsm/ddsm_10352.jpg,train
1.6276023,1.979412,2.2420936,1.8520827,1.1738292,1.4679409,1.9641737,2.5169327,0,normal,Preprocessed_Dataset/ddsm/ddsm_825.jpg,train
1.7482097,0.36026406,0.8595791,1.274767,1.8643045,0.42547584,1.5724921,1.5998118,0,normal,Preprocessed_Dataset/ddsm/ddsm_254.jpg,train
1.6434591,2.661851,0.8171706,1.9213977,1.8189249,1.1955498,0.6173039,1.9297421,1,benign,Preprocessed_Dataset/ddsm/ddsm_7819.jpg,train
1.5615858,2.5074134,1.6863711,2.2371511,2.010797,0.74160206,1.2728728,1.8315696,0,normal,Preprocessed_Dataset/ddsm/ddsm_119.jpg,train
1.7807384,2.505062,0.7273152,1.5058097,1.6312425,1.0799006,0.5255791,1.883901,0,normal,Preprocessed_Dataset/ddsm/ddsm_2035.jpg,train
1.8326216,2.1425552,2.483401,1.6485056,1.6014249,1.2313462,2.2674155,2.4959698,1,benign,Preprocessed_Dataset/ddsm/ddsm_7965.jpg,train
0.179824,1.5514859,1.5390749,1.9089935,1.6024189,1.2063009,1.1631312,2.1641848,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1372.jpg,train
1.6678088,0.9052373,1.9114106,1.0729849,1.3096302,0.86198425,0.47435492,2.3234122,1,benign,Preprocessed_Dataset/ddsm/ddsm_8352.jpg,train
2.4394104,0.61732566,1.4896811,2.1858969,1.8152385,1.1253526,1.3685747,2.2742176,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5034.jpg,train
0.7412363,1.1144068,1.6391455,1.0510821,1.5240039,0.86774504,1.4571787,1.9028935,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_145.jpg,train
1.7108111,2.268219,2.0819893,2.0073338,1.3931763,0.5665756,1.9126525,1.9307946,0,normal,Preprocessed_Dataset/ddsm/ddsm_2041.jpg,train
1.8000369,2.3559544,1.5045395,1.2491423,2.0340834,1.0446608,1.530783,2.0095694,0,normal,Preprocessed_Dataset/ddsm/ddsm_2703.jpg,train
0.16794002,0.98870265,1.4565911,1.6381744,1.7035336,1.1353282,1.4494132,1.8406883,1,benign,Preprocessed_Dataset/cmmd/cmmd_30.jpg,train
2.3712602,0.63367367,1.5237643,2.1414938,1.8049545,0.93327534,0.95125043,2.3911762,1,benign,Preprocessed_Dataset/ddsm/ddsm_7546.jpg,train
1.6069834,0.9150313,1.9882932,1.9609834,1.7457662,0.7690567,1.0886619,1.7301636,1,benign,Preprocessed_Dataset/ddsm/ddsm_7860.jpg,train
2.429326,1.3665278,1.9020963,1.7830231,0.9752132,1.4493402,0.95973253,1.9964784,1,benign,Preprocessed_Dataset/ddsm/ddsm_7808.jpg,train
2.0621774,0.83110493,1.0067734,2.0199704,1.4530454,1.9286964,1.8429856,2.266433,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6378.jpg,train
1.9131551,2.1313577,2.062581,1.3726655,1.5151235,1.0990795,2.2198582,2.529284,0,normal,Preprocessed_Dataset/ddsm/ddsm_2477.jpg,train
1.6429232,0.7983197,1.9264458,1.6730903,1.7266216,1.2314215,1.1699927,1.4409997,1,benign,Preprocessed_Dataset/ddsm/ddsm_9456.jpg,train
0.36353624,1.2356988,1.6879914,1.2383027,1.162077,0.84853375,1.3615184,1.8226256,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_382.jpg,train
1.774618,0.6219309,1.6325427,1.678645,1.8612771,0.6317954,0.96677613,2.0832467,1,benign,Preprocessed_Dataset/ddsm/ddsm_7354.jpg,train
0.26694697,1.3350092,1.7602464,1.6728843,1.195002,0.9537789,1.1003311,1.7516854,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1338.jpg,train
0.07865012,1.4861916,1.6276528,1.6889852,1.5307332,1.1492412,1.5210242,2.0680006,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1954.jpg,train
1.3630604,0.9893166,1.9674661,1.5270241,1.5973442,1.0973027,1.0307809,1.6177752,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4240.jpg,train
0.21174109,0.95825315,1.4282018,1.5745595,1.7440543,1.10958,1.5176164,1.8758185,1,benign,Preprocessed_Dataset/cmmd/cmmd_3606.jpg,train
2.0124874,2.1396384,1.8848109,1.3019018,1.7726414,1.3287137,1.4645324,2.5130744,0,normal,Preprocessed_Dataset/ddsm/ddsm_1297.jpg,train
2.018853,1.1546531,2.2753174,1.3643126,1.1550341,1.2747259,0.48727262,2.6826453,1,benign,Preprocessed_Dataset/ddsm/ddsm_8344.jpg,train
2.3309734,0.9294467,1.8037775,1.6828552,1.2394227,1.3659887,0.9344888,1.3271135,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2976.jpg,train
0.53791916,1.6797695,1.6348776,1.9317791,1.2969669,1.1022121,1.2826972,2.0183315,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3224.jpg,train
1.6153576,2.130628,0.5161083,1.1540493,0.9242824,1.6772923,0.8684591,2.1729512,1,benign,Preprocessed_Dataset/ddsm/ddsm_7359.jpg,train
0.09954429,1.2894269,1.7178075,1.6284779,1.2915912,1.0560573,1.1696223,1.8339233,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1242.jpg,train
1.4260615,2.0965009,1.550712,1.7515149,1.2083267,0.7003423,1.4975908,1.8085437,1,benign,Preprocessed_Dataset/ddsm/ddsm_10287.jpg,train
0.19694912,0.97847843,1.5858144,1.4513383,1.717385,1.1853034,1.3104415,2.0353544,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1388.jpg,train
0.16596115,1.583674,1.4718606,1.8117173,1.6945326,1.2439072,1.1630547,2.1759977,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1704.jpg,train
0.10315883,1.0919508,1.6606128,1.5603073,1.5298221,1.2059158,1.0984342,2.0227642,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_127.jpg,train
2.1490972,2.5814471,1.5096555,1.3679852,2.1176136,0.8776772,1.2465217,1.7588316,1,benign,Preprocessed_Dataset/ddsm/ddsm_8651.jpg,train
0.28136915,0.90177864,1.4260465,1.5184177,1.8044252,1.1134088,1.5499882,1.9971589,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4329.jpg,train
1.6015992,0.8679851,2.5806086,1.7179075,2.3910232,1.1358352,1.8581712,1.5117338,1,benign,Preprocessed_Dataset/ddsm/ddsm_8028.jpg,train
1.8694631,0.99368197,2.032779,2.2405689,1.7145209,0.8763944,0.7795313,1.7543113,1,benign,Preprocessed_Dataset/ddsm/ddsm_8430.jpg,train
0.14258063,1.3321031,1.5914674,1.5332999,1.1562774,1.223254,1.290096,1.985863,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_738.jpg,train
0.21944308,1.5056906,1.856256,1.8985882,1.4943727,1.2562878,1.3001328,1.7516283,1,benign,Preprocessed_Dataset/cmmd/cmmd_2958.jpg,train
0.99691635,1.2301859,1.65199,1.2356865,1.1403543,1.0474173,1.327107,1.9627324,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_65.jpg,train
2.4111328,1.0740743,1.8725615,2.102044,1.406873,1.3948625,1.3042655,1.2747715,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5964.jpg,train
0.18950808,1.5600113,1.512232,1.9323806,1.4760768,1.2368581,1.2566832,2.3200572,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3450.jpg,train
1.9051667,0.8963913,2.5884187,1.4731816,1.7176507,1.365959,0.8923074,1.5430775,1,benign,Preprocessed_Dataset/ddsm/ddsm_7312.jpg,train
1.8945792,2.0708022,1.3098049,0.6847774,1.6271992,0.6644312,1.4158552,1.8474654,1,benign,Preprocessed_Dataset/ddsm/ddsm_8863.jpg,train
1.6973135,2.5112338,1.442237,1.6902995,2.149,0.91169715,0.8275415,1.5270658,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2849.jpg,train
1.5239246,2.0334532,1.9356694,1.7427442,1.2170402,0.7197375,1.9340258,2.2035713,1,benign,Preprocessed_Dataset/ddsm/ddsm_8193.jpg,train
2.350884,2.098165,1.4600075,0.8543634,1.8743178,1.8075328,1.502403,1.9806801,0,normal,Preprocessed_Dataset/ddsm/ddsm_1223.jpg,train
0.25495166,0.93550694,1.3024895,1.6579559,1.679611,1.1787694,1.6502688,1.7150774,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4096.jpg,train
2.116744,0.9955913,2.3718185,1.5503277,1.5913686,1.5436363,0.70251083,1.658166,1,benign,Preprocessed_Dataset/ddsm/ddsm_7568.jpg,train
1.5696282,0.8660466,1.5315598,0.9904979,1.3538582,0.91684276,0.72949785,1.6593935,1,benign,Preprocessed_Dataset/ddsm/ddsm_7136.jpg,train
1.8612385,0.6055649,0.5441123,1.8718785,1.361474,0.9915774,1.8911483,2.1337676,1,benign,Preprocessed_Dataset/ddsm/ddsm_9310.jpg,train
2.018376,0.86482567,2.6371448,1.321258,1.8415936,1.4838771,0.6172817,1.6406441,0,normal,Preprocessed_Dataset/ddsm/ddsm_1408.jpg,train
2.3448513,0.5250223,1.1994268,2.1852465,1.6645449,1.0985699,1.3124263,2.171302,0,normal,Preprocessed_Dataset/ddsm/ddsm_790.jpg,train
2.1515155,0.5535815,1.0343963,1.51503,1.4701054,1.2757248,1.4301924,1.7769986,0,normal,Preprocessed_Dataset/ddsm/ddsm_622.jpg,train
2.1848412,1.9593508,1.3560903,1.9454166,2.2614288,1.4614134,2.5516493,1.399174,0,normal,Preprocessed_Dataset/ddsm/ddsm_383.jpg,train
1.746779,0.82317644,1.0301563,1.961793,1.4089415,1.0537901,1.6599736,2.2799087,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4198.jpg,train
0.82125974,1.2295082,2.1155164,1.5740656,1.5442533,1.2681133,1.2793874,1.9027176,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_146.jpg,train
1.4874189,2.3845344,1.3533832,2.0356848,1.7925814,0.56554896,0.8372102,1.789313,0,normal,Preprocessed_Dataset/ddsm/ddsm_1191.jpg,train
0.19354463,1.5787132,1.6340752,1.9013608,1.4980416,1.2550701,1.4092089,2.1020684,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1842.jpg,train
0.16568792,1.3137075,1.7260315,1.6621906,1.2478406,1.0281017,1.1449097,1.8156763,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_79.jpg,train
2.1609366,1.987859,2.111003,1.1431465,1.5322678,1.2889972,1.9429909,2.6625047,1,benign,Preprocessed_Dataset/ddsm/ddsm_6909.jpg,train
1.9791421,0.80406725,1.4137099,0.34148824,0.854356,0.7790555,0.792015,2.3031676,1,benign,Preprocessed_Dataset/ddsm/ddsm_6936.jpg,train
1.9996402,0.8520696,1.6548259,1.5009689,1.1612499,1.8194818,1.0502381,1.8846025,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3904.jpg,train
0.38561362,0.90895253,1.6525104,1.0407354,1.7242253,1.14785,1.3114074,2.260129,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4739.jpg,train
0.17558193,1.3275359,1.6547341,1.5705295,1.1745799,1.1379962,1.2150105,1.8833828,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1323.jpg,train
2.270087,0.53526896,1.4583564,1.8013908,1.8030431,0.29774857,0.9978665,1.7692928,0,normal,Preprocessed_Dataset/ddsm/ddsm_370.jpg,train
0.2254113,1.3382261,1.6448826,1.6035551,1.1469879,1.0409342,1.1338859,1.8528337,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_489.jpg,train
2.1373641,0.8635657,0.964395,2.3170054,1.3574039,1.4858527,1.358774,2.799142,0,normal,Preprocessed_Dataset/ddsm/ddsm_1158.jpg,train
1.8456838,0.8906054,1.7215744,2.0760567,1.6806004,1.0971758,1.0325017,2.2187545,1,benign,Preprocessed_Dataset/ddsm/ddsm_7610.jpg,train
0.16402471,1.058589,1.6182108,1.3153026,1.6026584,1.1381489,1.3338612,2.0096576,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4821.jpg,train
0.5284903,1.220442,1.7298841,1.2419188,1.0576333,1.0357596,1.4509532,1.4580898,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_238.jpg,train
2.0037854,2.4053707,2.2121742,1.5819439,1.4408572,1.7545168,2.5746222,2.240659,1,benign,Preprocessed_Dataset/ddsm/ddsm_7125.jpg,train
0.15169168,1.0578865,1.509759,1.4699923,1.6076453,1.1045358,1.4841287,1.9286945,1,benign,Preprocessed_Dataset/cmmd/cmmd_463.jpg,train
2.0363567,0.38919437,0.9329968,1.6562396,1.6890131,0.5543922,1.6218505,1.9897747,1,benign,Preprocessed_Dataset/ddsm/ddsm_9106.jpg,train
1.8239994,0.8614855,1.4089719,2.6969495,1.4138733,1.208444,1.1548262,2.3876312,1,benign,Preprocessed_Dataset/ddsm/ddsm_7446.jpg,train
1.8464746,2.4231367,1.6677059,1.5748793,2.1298122,0.75238144,1.5638875,2.2060525,1,benign,Preprocessed_Dataset/ddsm/ddsm_7663.jpg,train
0.6889235,1.8747408,1.4623681,2.1358953,1.2786663,1.2385705,1.0209017,2.1955187,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_638.jpg,train
1.9155991,1.0719192,2.243414,1.5136347,1.36323,1.3641332,0.4960006,2.0575738,1,benign,Preprocessed_Dataset/ddsm/ddsm_8184.jpg,train
2.4847288,0.6035646,0.70088077,1.9944154,1.241742,0.73615766,1.2562969,2.0797575,0,normal,Preprocessed_Dataset/ddsm/ddsm_1002.jpg,train
0.3344115,0.9166304,1.5483984,1.2514242,1.7260239,1.1874248,1.3850567,2.0504644,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4909.jpg,train
0.49352175,1.9798684,1.3102937,2.1547685,1.908269,1.2529607,0.9670105,2.2296252,0,normal,Preprocessed_Dataset/dmid/dmid_202.jpg,train
1.8109696,2.1317885,1.6809576,1.3713335,1.1493621,1.4636197,1.9158903,2.108919,1,benign,Preprocessed_Dataset/ddsm/ddsm_6601.jpg,train
1.6952338,2.2296233,1.7796636,1.5290312,2.1077728,0.7061094,1.4528594,2.2636383,0,normal,Preprocessed_Dataset/ddsm/ddsm_895.jpg,train
0.51732635,0.89143574,1.6724833,1.0514188,1.7644998,0.91052306,1.4929721,2.198827,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_257.jpg,train
0.21879125,0.9610485,1.5005438,1.5235487,1.7183461,1.1516515,1.3972479,1.982869,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3905.jpg,train
2.6187541,2.168087,1.0256693,0.9614471,1.6682996,1.6707733,1.7894734,1.9461732,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3419.jpg,train
0.23291802,1.0602908,1.6906536,1.1247892,1.589056,1.0692947,1.4359028,2.2167141,2,malignant,Preprocessed_Dataset/cmmd/cmmd_5013.jpg,train
0.07867646,1.4610817,1.6097394,1.6813258,1.5465778,1.1488733,1.4366896,2.039124,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1071.jpg,train
0.10097444,1.4820133,1.6273249,1.7629763,1.4997283,1.1501048,1.4575527,2.0920496,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1609.jpg,train
2.004563,0.59408045,0.72928876,1.6588495,1.4897784,0.3373441,1.628017,1.7979224,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5510.jpg,train
2.75943,0.44350308,1.5974393,1.7688451,1.8077488,0.5430909,0.9242729,2.227538,1,benign,Preprocessed_Dataset/ddsm/ddsm_8742.jpg,train
2.0567722,0.9225211,0.85839117,1.6767819,0.9750024,0.7975707,1.1581663,2.5635433,1,benign,Preprocessed_Dataset/ddsm/ddsm_8774.jpg,train
1.1697403,1.697174,2.4503744,1.8940845,1.6579906,0.9220518,1.5001413,2.2750654,1,benign,Preprocessed_Dataset/ddsm/ddsm_7249.jpg,train
1.2492372,0.73616564,1.8147274,0.8452694,1.4641569,1.2869294,1.1013197,2.109328,1,benign,Preprocessed_Dataset/inbreast/inbreast_321.jpg,train
2.4137392,0.6340206,0.6011731,2.0694907,0.96968937,1.1678189,1.7155776,2.1336386,1,benign,Preprocessed_Dataset/ddsm/ddsm_7386.jpg,train
0.083985925,1.4989569,1.4686611,1.6287915,1.7152965,1.1963074,1.2349746,2.1349373,1,benign,Preprocessed_Dataset/cmmd/cmmd_467.jpg,train
2.4781952,1.1629187,1.1479613,2.3112686,1.4021512,2.0891004,1.7359408,2.4154758,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3218.jpg,train
1.9316089,1.8900731,2.2428043,1.4929808,1.1279554,0.8643528,2.0733094,2.2572532,0,normal,Preprocessed_Dataset/ddsm/ddsm_1193.jpg,train
1.577348,1.3749254,0.62074214,0.1061939,0.3240559,1.9156492,1.6713215,1.6613455,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4911.jpg,train
1.9829339,0.86076707,1.8658786,2.1751392,1.8475695,1.2997956,1.5995733,1.8436012,1,benign,Preprocessed_Dataset/ddsm/ddsm_6900.jpg,train
1.6940621,2.1600204,2.40419,1.8734974,1.5959167,0.75463724,2.2056417,2.1259758,0,normal,Preprocessed_Dataset/ddsm/ddsm_2625.jpg,train
2.5844195,0.557947,1.0886484,2.1855607,1.6000274,0.73945063,1.2243223,2.2975466,0,normal,Preprocessed_Dataset/ddsm/ddsm_1342.jpg,train
1.9328923,2.127072,1.606039,1.1202108,1.9597788,0.6549585,1.3075167,1.9940825,1,benign,Preprocessed_Dataset/ddsm/ddsm_8771.jpg,train
0.26667213,1.0379777,1.6733606,1.1158848,1.6143414,1.0447491,1.4385331,2.1772187,2,malignant,Preprocessed_Dataset/cmmd/cmmd_5031.jpg,train
0.14472985,1.5611548,1.5543029,1.8958462,1.5276616,1.2248383,1.3980887,2.2865953,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2541.jpg,train
0.17597473,1.5036845,1.6109303,2.0083416,1.3859177,1.2201029,1.2428505,2.2381754,1,benign,Preprocessed_Dataset/cmmd/cmmd_1785.jpg,train
1.7424016,1.9361825,0.7410719,0.9031863,0.7412737,1.3413254,0.95327204,1.7806354,1,benign,Preprocessed_Dataset/ddsm/ddsm_9875.jpg,train
2.1250274,1.0028818,1.7352115,1.1318963,0.83582807,1.4920645,0.7120773,2.0061517,1,benign,Preprocessed_Dataset/ddsm/ddsm_7464.jpg,train
1.7467344,0.83267707,1.9530553,1.4804282,1.5864407,1.3689365,0.91873443,1.7854135,1,benign,Preprocessed_Dataset/ddsm/ddsm_9612.jpg,train
0.6864567,2.115742,1.4259435,2.1044953,2.280562,1.4605751,0.5977811,1.7841419,0,normal,Preprocessed_Dataset/dmid/dmid_8.jpg,train
1.2925742,1.9087172,1.7803212,1.925924,1.065763,1.1141938,1.7893587,1.5937634,1,benign,Preprocessed_Dataset/ddsm/ddsm_9137.jpg,train
2.056634,2.4623156,1.5219312,1.4924515,1.835378,0.35694307,1.2895894,1.6063443,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4963.jpg,train
2.290781,0.31691062,1.5093355,2.0524116,2.1627095,0.89857936,1.292671,1.9676648,0,normal,Preprocessed_Dataset/ddsm/ddsm_78.jpg,train
1.8363357,0.84425867,2.2887468,1.2404314,1.4786143,1.3859301,0.38819587,2.0074496,0,normal,Preprocessed_Dataset/ddsm/ddsm_720.jpg,train
0.31315583,1.6065011,1.3627948,2.0240633,1.2643462,1.1967671,1.2124165,2.539153,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_706.jpg,train
0.8454666,1.3889273,1.6337881,1.4647855,1.0757457,1.3252038,1.6113051,2.115671,1,benign,Preprocessed_Dataset/cdd-cesm/cdd-cesm_397.jpg,train
2.0819767,0.70352435,0.83413607,1.668761,1.1826885,0.6008671,1.4241296,1.993847,0,normal,Preprocessed_Dataset/ddsm/ddsm_578.jpg,train
0.14819992,1.5080988,1.4904377,1.851202,1.4762408,1.2178391,1.2583401,2.3262186,1,benign,Preprocessed_Dataset/cmmd/cmmd_1787.jpg,train
0.101319194,1.5987899,1.5588835,1.6233621,1.7528026,1.1258347,1.5872324,2.034948,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1178.jpg,train
1.8306899,2.0403998,2.185778,1.6993641,1.2770786,0.842828,1.7953488,2.4659853,0,normal,Preprocessed_Dataset/ddsm/ddsm_2065.jpg,train
0.22241223,1.5729889,1.6778628,1.9758213,1.5342056,1.168755,1.2562944,1.9922454,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1094.jpg,train
1.9248004,0.8822771,2.36789,1.3261994,1.5503287,1.4602678,0.5199399,1.930128,0,normal,Preprocessed_Dataset/ddsm/ddsm_2344.jpg,train
0.1562903,1.6070887,1.4455857,1.7847443,1.7582787,1.2344303,1.2027262,2.2082353,1,benign,Preprocessed_Dataset/cmmd/cmmd_520.jpg,train
2.3174582,1.1308115,2.4077256,1.9182535,1.4817207,1.277848,0.39673436,2.03237,0,normal,Preprocessed_Dataset/ddsm/ddsm_728.jpg,train
1.5936898,0.7670628,1.5858686,1.6796516,1.5273031,1.2019153,1.2550082,1.7336562,1,benign,Preprocessed_Dataset/ddsm/ddsm_9868.jpg,train
0.20817912,0.91596496,1.3481898,1.8134325,1.8060905,1.104786,1.5862861,1.7782437,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3779.jpg,train
0.1352123,1.3455045,1.6220384,1.8753587,1.2639036,1.0911144,1.088356,2.108346,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3099.jpg,train
2.0507445,0.5745869,0.29340935,1.6992588,1.1672733,0.66065013,1.9066703,1.8909881,0,normal,Preprocessed_Dataset/ddsm/ddsm_2418.jpg,train
0.1060127,1.5279235,1.4456501,1.7056626,1.57946,1.2338009,1.3910016,2.3462374,1,benign,Preprocessed_Dataset/cmmd/cmmd_2343.jpg,train
0.08276379,1.4625401,1.4966848,1.7014539,1.5756328,1.1959254,1.2780144,2.215901,1,benign,Preprocessed_Dataset/cmmd/cmmd_620.jpg,train
2.6120691,0.25986898,0.881294,1.8526294,1.6230432,0.80115134,1.5044941,2.1126027,1,benign,Preprocessed_Dataset/ddsm/ddsm_8906.jpg,train
1.3750174,1.1665186,1.1903601,1.101712,0.870398,1.3368565,1.0909501,2.4823022,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5476.jpg,train
0.5023201,2.0332835,1.3395659,2.3548245,1.5748051,1.422838,1.4738505,2.648819,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2987.jpg,train
1.9317391,1.2789285,2.1319172,1.8499027,1.4028591,1.1185253,1.3012762,1.1730033,1,benign,Preprocessed_Dataset/ddsm/ddsm_7480.jpg,train
1.5745417,2.1769593,1.3861705,1.1148192,1.8579067,0.77369344,1.510298,1.9161297,1,benign,Preprocessed_Dataset/ddsm/ddsm_8191.jpg,train
0.15402341,1.5522186,1.5596408,1.815425,1.6446779,1.193452,1.3264778,2.1116614,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1249.jpg,train
1.920927,2.537046,1.4173775,1.722749,1.7986435,0.5200209,1.1289055,1.5684857,1,benign,Preprocessed_Dataset/ddsm/ddsm_6591.jpg,train
1.1318535,1.1872358,2.7685118,0.9528052,1.7163599,0.808249,1.9057765,2.3233178,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_778.jpg,train
2.1437874,0.82093394,2.343254,1.2591873,1.5350794,1.5129914,0.47706038,1.8530883,0,normal,Preprocessed_Dataset/ddsm/ddsm_2728.jpg,train
0.14106476,1.0434504,1.6153828,1.5198424,1.6174458,1.1739111,1.2596956,2.0448802,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3806.jpg,train
2.1607285,0.63690835,0.73359585,1.9828008,1.3879571,0.74948156,1.6310116,2.2788913,1,benign,Preprocessed_Dataset/ddsm/ddsm_9514.jpg,train
0.13956189,1.0299349,1.5524635,1.6126326,1.6438069,1.1575311,1.302515,1.9278102,1,benign,Preprocessed_Dataset/cmmd/cmmd_6.jpg,train
1.1292436,1.2628448,1.9647369,1.5684917,1.3433625,1.2858324,1.0983319,1.8085837,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_29.jpg,train
1.0700907,1.3167078,1.9590635,1.28947,1.3396584,1.2311829,1.4065596,2.5093758,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_622.jpg,train
0.44380075,1.1913322,1.7064294,1.2108095,1.1187103,1.1076438,1.5386183,1.543462,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_218.jpg,train
0.5061564,1.5356027,1.2896812,1.6668352,1.040267,0.95005536,0.8657476,2.0870113,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1005.jpg,train
0.39363796,0.9710531,1.3591177,1.213923,1.5302101,1.066795,1.6498879,1.7631959,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4067.jpg,train
2.6424003,0.9016437,1.818397,1.367408,1.0072017,1.9827111,0.67215526,2.3477294,0,normal,Preprocessed_Dataset/ddsm/ddsm_2236.jpg,train
1.992882,0.76992965,1.9614434,1.8896778,1.9532948,1.3909246,1.3455043,1.7880533,1,benign,Preprocessed_Dataset/ddsm/ddsm_9740.jpg,train
1.3171195,2.0097282,1.254456,1.4281521,1.5538888,0.6216078,0.8957148,1.8193363,1,benign,Preprocessed_Dataset/ddsm/ddsm_7099.jpg,train
0.13869715,1.3018835,1.7154374,1.6561326,1.260956,1.0237212,1.1305113,1.819095,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_669.jpg,train
