pc1,pc2,pc3,pc4,label,label_name,filename,split
0.022836208,1.2032443,1.7517021,1.5488499,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1898.jpg,train
0.22677088,0.85133386,1.2042669,1.4560695,1,benign,Preprocessed_Dataset/cmmd/cmmd_462.jpg,train
0.10647619,1.0586131,1.4726472,1.5445281,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4308.jpg,train
1.5795002,0.71220165,1.2323856,3.0874958,1,benign,Preprocessed_Dataset/ddsm/ddsm_9520.jpg,train
1.3618846,2.6437802,2.3165934,0.0,0,normal,Preprocessed_Dataset/ddsm/ddsm_325.jpg,train
2.185495,2.837697,2.0474563,1.4621238,1,benign,Preprocessed_Dataset/ddsm/ddsm_7089.jpg,train
1.9221182,0.39846683,1.7943374,1.7354269,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6382.jpg,train
0.8161602,0.8321788,1.4211987,2.0096672,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_875.jpg,train
2.5399947,2.4034665,1.7479722,1.7533917,0,normal,Preprocessed_Dataset/ddsm/ddsm_2237.jpg,train
2.3116813,2.109752,1.7486522,2.1823516,1,benign,Preprocessed_Dataset/ddsm/ddsm_7905.jpg,train
0.13128078,0.95382565,1.5703808,1.4114646,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2712.jpg,train
1.4896634,2.1699514,1.4395311,2.3308134,1,benign,Preprocessed_Dataset/ddsm/ddsm_7735.jpg,train
2.4748793,0.8103709,0.68686545,0.5339039,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4282.jpg,train
1.7518153,2.6548057,0.6813611,2.0575466,0,normal,Preprocessed_Dataset/ddsm/ddsm_235.jpg,train
2.2773314,0.408386,0.5473925,0.83734643,1,benign,Preprocessed_Dataset/ddsm/ddsm_7534.jpg,train
1.574952,2.152793,3.141593,0.3018384,0,normal,Preprocessed_Dataset/ddsm/ddsm_733.jpg,train
0.15860665,1.8687993,1.4752707,0.9764559,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1099.jpg,train
0.3341061,2.0271204,1.5907059,0.5969622,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1716.jpg,train
1.6874075,2.2667315,2.2252135,1.5493939,1,benign,Preprocessed_Dataset/ddsm/ddsm_8781.jpg,train
1.9260421,0.96570045,2.2935894,2.123344,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5572.jpg,train
0.9793833,1.5473552,1.2956156,2.111559,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_601.jpg,train
1.5967175,2.6587896,1.5355175,1.3162555,0,normal,Preprocessed_Dataset/ddsm/ddsm_1521.jpg,train
0.30366194,1.9198706,1.4444965,0.64145505,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_918.jpg,train
2.5219517,0.4289645,1.11592,0.38507283,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6310.jpg,train
1.4015616,1.4429432,0.63950557,3.141593,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6188.jpg,train
0.08336842,1.7338258,1.8499943,1.2280979,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1828.jpg,train
1.6150645,2.4201841,1.6770386,0.6503062,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5613.jpg,train
0.16292441,1.9172416,1.5542146,1.0605798,2,malignant,Preprocessed_Dataset/cmmd/cmmd_347.jpg,train
1.4692534,2.7606032,0.7848901,0.82328165,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6023.jpg,train
1.7284648,0.7354421,1.9391143,0.5884819,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5996.jpg,train
0.8717625,2.534084,0.6744224,0.87205136,1,benign,Preprocessed_Dataset/inbreast/inbreast_300.jpg,train
1.7248431,2.691876,1.748071,1.3969305,0,normal,Preprocessed_Dataset/ddsm/ddsm_127.jpg,train
0.099636436,1.0541613,1.5477906,1.5627575,2,malignant,Preprocessed_Dataset/cmmd/cmmd_980.jpg,train
0.16924036,1.0154197,1.5846447,1.8532759,2,malignant,Preprocessed_Dataset/cmmd/cmmd_5186.jpg,train
0.2658378,1.5713849,1.9218814,1.4458681,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1463.jpg,train
1.4012072,2.0301027,1.3267708,1.9501425,1,benign,Preprocessed_Dataset/ddsm/ddsm_7949.jpg,train
2.2865744,0.7339832,1.2967772,1.5614192,1,benign,Preprocessed_Dataset/ddsm/ddsm_8850.jpg,train
0.39257205,1.0122,1.8479137,2.2477617,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4745.jpg,train
2.0837536,2.9907675,1.9591819,1.5834286,0,normal,Preprocessed_Dataset/ddsm/ddsm_661.jpg,train
1.0673082,1.5415044,2.099229,2.0658207,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_627.jpg,train
1.0545224,1.387863,1.3311609,2.030977,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_241.jpg,train
2.1131063,0.3598175,0.76379466,1.264576,1,benign,Preprocessed_Dataset/ddsm/ddsm_6946.jpg,train
1.8618042,2.7367802,1.6415356,2.3338354,0,normal,Preprocessed_Dataset/ddsm/ddsm_1137.jpg,train
1.5274872,2.4470675,1.0704944,1.4610265,0,normal,Preprocessed_Dataset/ddsm/ddsm_2679.jpg,train
1.9825883,2.386056,1.5732678,2.3809743,1,benign,Preprocessed_Dataset/ddsm/ddsm_8835.jpg,train
1.407942,2.298911,2.0753436,0.72574544,0,normal,Preprocessed_Dataset/ddsm/ddsm_2717.jpg,train
0.96775055,0.17324018,0.82726836,1.9867224,0,normal,Preprocessed_Dataset/inbreast/inbreast_208.jpg,train
1.1603158,1.6035429,2.240822,1.7850547,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_746.jpg,train
2.0395288,2.66886,2.0000591,2.0192933,0,normal,Preprocessed_Dataset/ddsm/ddsm_869.jpg,train
1.5968885,1.7237349,1.2536781,2.6988242,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_1001.jpg,train
2.2457178,0.7525156,1.6143667,0.4625703,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3534.jpg,train
1.6604209,2.1201177,0.48434043,2.8892663,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6419.jpg,train
0.63142955,1.1005231,2.174514,2.0782797,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2103.jpg,train
2.028234,0.67734784,3.0523527,1.8491665,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6308.jpg,train
1.0711781,1.5422693,1.6244726,1.1241999,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_731.jpg,train
0.21330762,1.0236398,1.638943,2.042301,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1663.jpg,train
1.9108956,0.59259856,2.2610416,1.9227062,0,normal,Preprocessed_Dataset/ddsm/ddsm_148.jpg,train
0.7033137,0.90919363,1.8897643,2.423279,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_466.jpg,train
2.496894,2.6418138,1.194267,2.6657186,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5751.jpg,train
1.0704991,1.6665051,2.284044,1.8316181,1,benign,Preprocessed_Dataset/cdd-cesm/cdd-cesm_465.jpg,train
0.48873806,2.113006,1.6688566,0.6358699,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_2010.jpg,train
2.7874932,2.2352488,0.6315295,2.1457577,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3419.jpg,train
1.6675901,2.453481,0.6492955,2.3145626,1,benign,Preprocessed_Dataset/ddsm/ddsm_7095.jpg,train
2.1963987,0.8713306,2.4156437,1.3883783,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3676.jpg,train
1.2966092,2.0774794,1.3820965,2.1870818,1,benign,Preprocessed_Dataset/ddsm/ddsm_7579.jpg,train
2.218669,0.59707177,0.28788102,0.68217915,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3842.jpg,train
1.4248009,2.1414108,2.2451768,1.3778648,1,benign,Preprocessed_Dataset/ddsm/ddsm_9693.jpg,train
1.6937519,0.7355028,1.861264,1.0545605,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3128.jpg,train
0.071707726,1.513375,1.8057649,1.357037,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1621.jpg,train
0.22650146,1.0514685,1.7825718,2.0096946,2,malignant,Preprocessed_Dataset/cmmd/cmmd_5010.jpg,train
0.15103602,1.8910321,1.3604554,1.1088424,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1225.jpg,train
1.9914398,2.0757577,2.1333375,1.5216417,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6297.jpg,train
1.7513361,0.83548695,2.715621,1.5015254,0,normal,Preprocessed_Dataset/ddsm/ddsm_604.jpg,train
2.008724,2.7708545,0.99034,1.8513604,0,normal,Preprocessed_Dataset/ddsm/ddsm_1155.jpg,train
1.4564976,1.5274795,1.6409432,1.9933099,1,benign,Preprocessed_Dataset/cdd-cesm/cdd-cesm_210.jpg,train
0.42250228,0.9736323,1.5023104,2.0812905,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4079.jpg,train
1.5398431,2.074225,2.4136064,1.2642267,0,normal,Preprocessed_Dataset/ddsm/ddsm_737.jpg,train
1.991461,2.3187134,2.4730976,1.3919088,0,normal,Preprocessed_Dataset/ddsm/ddsm_849.jpg,train
0.20096207,1.0217478,1.5441695,1.9062636,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4134.jpg,train
1.9446824,1.4236621,3.1387098,1.7749991,0,normal,Preprocessed_Dataset/ddsm/ddsm_1440.jpg,train
0.20968997,1.8665261,1.6080431,0.9497791,1,benign,Preprocessed_Dataset/cmmd/cmmd_148.jpg,train
0.37765694,1.3695322,1.9923927,1.892073,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_211.jpg,train
1.7342703,2.2905555,1.1194291,2.0146344,1,benign,Preprocessed_Dataset/ddsm/ddsm_6495.jpg,train
1.7963467,2.4845495,1.0158081,1.9759095,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3519.jpg,train
0.46268457,1.8132999,2.2991362,0.8824488,1,benign,Preprocessed_Dataset/cmmd/cmmd_2388.jpg,train
0.11180925,1.8678435,1.6169784,1.1086808,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1712.jpg,train
0.14140701,1.5267141,1.847655,1.3675127,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1326.jpg,train
0.89882076,2.79425,1.1331351,0.19775307,1,benign,Preprocessed_Dataset/inbreast/inbreast_133.jpg,train
0.14346397,1.0886958,1.7036327,1.8306476,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1874.jpg,train
0.11162031,1.8191597,1.5795382,1.0180233,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_408.jpg,train
1.9164599,0.44483864,1.1681902,1.0421,1,benign,Preprocessed_Dataset/ddsm/ddsm_8210.jpg,train
1.5763309,0.99995685,2.5690107,2.5976443,0,normal,Preprocessed_Dataset/ddsm/ddsm_392.jpg,train
1.8830771,2.2007585,1.6892837,2.8723812,1,benign,Preprocessed_Dataset/ddsm/ddsm_8921.jpg,train
0.06465685,1.1727194,1.5932065,1.6922783,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4335.jpg,train
0.95720553,2.549303,1.2184064,0.8490198,0,normal,Preprocessed_Dataset/dmid/dmid_156.jpg,train
0.22353649,1.4079225,1.8254911,1.9353077,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_591.jpg,train
0.2937793,1.9325411,1.4466722,0.7383939,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1226.jpg,train
2.5093002,2.88822,0.7267463,2.781152,0,normal,Preprocessed_Dataset/ddsm/ddsm_2319.jpg,train
0.035090566,1.2265279,1.5586716,1.635966,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3940.jpg,train
0.27780062,0.8647409,1.2967031,1.720325,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4306.jpg,train
1.7089846,0.54444635,1.6442107,1.3905321,1,benign,Preprocessed_Dataset/ddsm/ddsm_7354.jpg,train
1.7654685,2.6478696,1.0063442,1.8817848,1,benign,Preprocessed_Dataset/ddsm/ddsm_8667.jpg,train
0.6201055,2.310265,1.3923261,0.6316176,1,benign,Preprocessed_Dataset/inbreast/inbreast_255.jpg,train
2.2987897,0.45200014,1.1188855,0.6312285,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2782.jpg,train
2.1451888,3.1415927,0.9020482,1.4423392,0,normal,Preprocessed_Dataset/ddsm/ddsm_51.jpg,train
1.8667868,0.8025433,0.8085283,2.344604,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2946.jpg,train
0.1629293,1.1610999,1.6541709,2.1362014,1,benign,Preprocessed_Dataset/cmmd/cmmd_2289.jpg,train
1.942738,2.3017066,1.6765944,2.2777987,1,benign,Preprocessed_Dataset/ddsm/ddsm_9087.jpg,train
2.2146978,0.4124434,0.8119038,0.88009435,0,normal,Preprocessed_Dataset/ddsm/ddsm_1030.jpg,train
1.6753938,0.9332364,1.9141947,0.90579474,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4158.jpg,train
0.23798549,1.136068,1.7269908,2.27197,1,benign,Preprocessed_Dataset/cmmd/cmmd_1969.jpg,train
0.71510595,2.0178747,1.8405377,0.8262654,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1697.jpg,train
2.7707124,0.4549173,0.65774256,0.3847885,0,normal,Preprocessed_Dataset/ddsm/ddsm_1134.jpg,train
0.084059715,1.0771495,1.3780168,1.3736337,2,malignant,Preprocessed_Dataset/cmmd/cmmd_344.jpg,train
1.9883006,2.1087008,2.6200569,1.3296543,0,normal,Preprocessed_Dataset/ddsm/ddsm_1769.jpg,train
1.0944467,1.4465624,1.7279358,0.59339476,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_579.jpg,train
0.6782794,2.4992123,0.9093134,0.84952486,0,normal,Preprocessed_Dataset/dmid/dmid_264.jpg,train
0.2006123,1.1176635,1.6632327,2.1629803,2,malignant,Preprocessed_Dataset/cmmd/cmmd_5050.jpg,train
2.1304326,2.192266,0.80996925,3.0533695,1,benign,Preprocessed_Dataset/ddsm/ddsm_10111.jpg,train
0.1595937,2.0112102,1.3008193,1.0841284,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3008.jpg,train
0.24634016,1.370209,1.8331975,1.8563597,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_22.jpg,train
1.5972018,0.63509715,1.5120208,1.5370135,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3846.jpg,train
2.0852776,0.5142287,1.5275762,0.66887784,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5238.jpg,train
1.157001,0.48224807,1.3501637,1.4848915,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2908.jpg,train
0.15889072,1.9328315,1.290247,1.1915886,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1456.jpg,train
1.1096138,1.1603112,2.198421,1.9335597,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1779.jpg,train
1.1746074,0.4325124,1.0718156,2.0390053,0,normal,Preprocessed_Dataset/dmid/dmid_377.jpg,train
0.23174238,0.9023787,1.4883463,1.99238,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4743.jpg,train
0.36596715,1.0049813,1.8660808,2.2065287,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_2150.jpg,train
1.0279132,1.7811669,1.7254333,1.43588,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_960.jpg,train
1.4690957,0.7703211,2.058825,1.0274485,0,normal,Preprocessed_Dataset/ddsm/ddsm_2172.jpg,train
2.569718,0.531278,0.89118534,0.4919845,1,benign,Preprocessed_Dataset/ddsm/ddsm_10054.jpg,train
1.4033391,2.3644218,1.9562109,1.6126436,1,benign,Preprocessed_Dataset/ddsm/ddsm_9421.jpg,train
2.0216963,2.6178937,0.8462633,2.168187,0,normal,Preprocessed_Dataset/ddsm/ddsm_1291.jpg,train
0.92822504,2.2647243,0.33959424,0.8379643,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4917.jpg,train
2.106912,0.52364004,1.4545195,1.1985147,1,benign,Preprocessed_Dataset/ddsm/ddsm_8250.jpg,train
2.3218622,2.729066,0.8423951,2.1807663,0,normal,Preprocessed_Dataset/ddsm/ddsm_1975.jpg,train
1.9904077,1.3298523,2.0716093,1.6698236,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3392.jpg,train
0.4255973,1.0182595,1.4538497,2.3825722,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1361.jpg,train
2.2779331,1.305584,2.0462658,2.20526,0,normal,Preprocessed_Dataset/ddsm/ddsm_2000.jpg,train
1.2922082,2.31848,0.77250826,1.8891542,1,benign,Preprocessed_Dataset/ddsm/ddsm_9675.jpg,train
2.2952156,2.151339,2.2895842,1.762771,0,normal,Preprocessed_Dataset/ddsm/ddsm_1993.jpg,train
1.9203701,2.2493715,1.3603667,2.3444808,1,benign,Preprocessed_Dataset/ddsm/ddsm_6975.jpg,train
1.0982126,0.7128208,1.7995094,2.3357472,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1743.jpg,train
0.11148095,1.1053822,1.4329123,1.7228521,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3640.jpg,train
2.4809475,1.040023,3.0729976,1.8483088,0,normal,Preprocessed_Dataset/ddsm/ddsm_1572.jpg,train
0.29957724,1.8370804,1.7488087,0.79498553,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3014.jpg,train
0.3661167,1.1125317,1.4189289,2.221252,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1289.jpg,train
1.8578482,2.1554697,1.8076648,2.3025262,1,benign,Preprocessed_Dataset/ddsm/ddsm_7149.jpg,train
2.6601367,0.1480627,1.5691142,0.61730313,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5322.jpg,train
1.5380306,2.4787662,0.35327637,2.0639944,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4711.jpg,train
1.7763057,0.36979043,1.7691178,1.0316602,0,normal,Preprocessed_Dataset/ddsm/ddsm_2764.jpg,train
1.7508969,0.93560517,2.55478,1.8921638,1,benign,Preprocessed_Dataset/ddsm/ddsm_7640.jpg,train
2.0955496,0.5169277,1.7215331,2.100467,1,benign,Preprocessed_Dataset/ddsm/ddsm_8292.jpg,train
1.6006594,0.8952269,2.1936243,0.9547066,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4328.jpg,train
1.8757124,2.273922,1.5504924,2.0483346,1,benign,Preprocessed_Dataset/ddsm/ddsm_10317.jpg,train
0.26700348,1.8242892,1.6048532,0.6762362,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1115.jpg,train
2.234352,2.53686,1.2027615,2.4833255,0,normal,Preprocessed_Dataset/ddsm/ddsm_1531.jpg,train
1.9075679,0.68440866,1.0722357,0.8304863,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2934.jpg,train
1.9847401,1.2573575,2.613002,1.6623197,1,benign,Preprocessed_Dataset/ddsm/ddsm_8116.jpg,train
1.4200397,1.4075785,1.6814157,2.1146517,1,benign,Preprocessed_Dataset/ddsm/ddsm_8236.jpg,train
0.7932699,1.132786,1.8951527,1.9959958,2,malignant,Preprocessed_Dataset/kau-bcmd/kau-bcmd_819.jpg,train
1.8829377,2.582757,0.13170218,1.0618685,0,normal,Preprocessed_Dataset/ddsm/ddsm_1379.jpg,train
0.15977943,1.1141213,1.4936355,2.0341647,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_323.jpg,train
1.7343369,1.1716232,2.310142,1.8845897,0,normal,Preprocessed_Dataset/ddsm/ddsm_292.jpg,train
0.18216753,1.0312016,1.5468909,1.7958314,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3883.jpg,train
2.4997394,0.7569563,0.456707,1.0153565,0,normal,Preprocessed_Dataset/ddsm/ddsm_1034.jpg,train
0.20416832,1.1074072,1.5423371,2.1473413,2,malignant,Preprocessed_Dataset/cmmd/cmmd_5155.jpg,train
1.76634,2.4259684,2.199337,1.4278514,0,normal,Preprocessed_Dataset/ddsm/ddsm_1817.jpg,train
2.1822186,0.2893411,1.4301727,1.0752933,1,benign,Preprocessed_Dataset/ddsm/ddsm_10086.jpg,train
1.9145064,0.7694825,2.2982388,1.3519766,1,benign,Preprocessed_Dataset/ddsm/ddsm_9728.jpg,train
0.48405695,0.9650941,1.5194187,2.3520367,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1548.jpg,train
0.07278657,1.1338327,1.6811746,1.728342,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_507.jpg,train
0.43955648,2.1465573,1.5223542,0.54616797,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1430.jpg,train
1.4450657,1.3274119,1.6103095,1.5519044,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_300.jpg,train
1.6962605,2.628182,0.7128199,2.1977654,0,normal,Preprocessed_Dataset/ddsm/ddsm_803.jpg,train
1.5607024,2.2660608,2.0873373,1.5247911,1,benign,Preprocessed_Dataset/ddsm/ddsm_7213.jpg,train
1.8805889,2.2874079,1.3818614,1.6452547,1,benign,Preprocessed_Dataset/ddsm/ddsm_6681.jpg,train
0.15729094,1.8516043,1.7175528,0.91315067,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1740.jpg,train
1.8232114,1.1212234,2.3006053,2.0308113,0,normal,Preprocessed_Dataset/ddsm/ddsm_384.jpg,train
1.9914209,1.129077,2.337942,1.9695923,0,normal,Preprocessed_Dataset/ddsm/ddsm_1364.jpg,train
0.03505063,1.7677183,1.4783152,1.520199,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1379.jpg,train
1.8787446,2.4134183,2.7898755,0.7746319,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3713.jpg,train
0.07352328,1.7404675,1.5356494,1.1079028,1,benign,Preprocessed_Dataset/cmmd/cmmd_1921.jpg,train
1.2634368,1.3449994,1.8637377,1.0911243,1,benign,Preprocessed_Dataset/cdd-cesm/cdd-cesm_7.jpg,train
0.2276231,1.5467596,1.8030349,1.4733802,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_593.jpg,train
1.7386132,0.38582504,0.67538697,1.5323149,1,benign,Preprocessed_Dataset/ddsm/ddsm_6670.jpg,train
0.13710487,1.0419202,1.4772341,1.7094196,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3856.jpg,train
1.6580228,0.45286882,1.5466604,1.2968305,1,benign,Preprocessed_Dataset/ddsm/ddsm_10220.jpg,train
0.590751,1.8306543,1.995902,1.0774497,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3130.jpg,train
2.0443258,0.5299281,2.0883613,0.7360173,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6080.jpg,train
1.5063405,1.1457596,2.2105453,2.7835164,1,benign,Preprocessed_Dataset/dmid/dmid_124.jpg,train
0.24981177,1.8744655,1.2926273,0.7917973,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1255.jpg,train
0.16627884,1.817308,1.7513767,0.8669224,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_2030.jpg,train
1.634782,2.2361774,2.550599,1.1613708,1,benign,Preprocessed_Dataset/ddsm/ddsm_6953.jpg,train
2.5501208,0.5311104,1.496603,0.5453751,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3242.jpg,train
1.7414322,2.0715194,2.5429726,1.1246423,0,normal,Preprocessed_Dataset/ddsm/ddsm_789.jpg,train
2.2321324,0.46188533,1.4584856,0.70428276,0,normal,Preprocessed_Dataset/ddsm/ddsm_886.jpg,train
0.3257622,1.9838125,1.4168037,0.8490018,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3508.jpg,train
0.44158632,0.7447593,1.2676431,1.9974043,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3744.jpg,train
2.1801074,1.0428488,1.9896373,1.928163,1,benign,Preprocessed_Dataset/ddsm/ddsm_7464.jpg,train
0.1341815,1.048768,1.7026179,1.776129,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1176.jpg,train
1.161618,1.4290875,0.74271214,2.5146403,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_801.jpg,train
1.7436377,0.9399611,1.5113884,0.5201779,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5254.jpg,train
2.1097114,2.6128259,1.8754838,2.1102445,0,normal,Preprocessed_Dataset/ddsm/ddsm_513.jpg,train
0.13227439,1.9321306,1.3749882,1.1215513,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1460.jpg,train
1.7727311,0.39180124,0.65842825,1.8647506,0,normal,Preprocessed_Dataset/ddsm/ddsm_1766.jpg,train
1.1128224,1.376066,2.1166334,2.2101226,1,benign,Preprocessed_Dataset/cdd-cesm/cdd-cesm_362.jpg,train
1.034396,1.3888283,2.0008218,2.0982955,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_242.jpg,train
1.8255644,2.0792751,2.0256867,1.1274533,1,benign,Preprocessed_Dataset/ddsm/ddsm_8625.jpg,train
2.426038,0.47039402,1.1816828,0.8248015,1,benign,Preprocessed_Dataset/ddsm/ddsm_8650.jpg,train
1.791998,0.51247287,0.81436527,1.5622393,1,benign,Preprocessed_Dataset/ddsm/ddsm_7166.jpg,train
2.1993003,0.3692317,0.594087,0.62825316,1,benign,Preprocessed_Dataset/ddsm/ddsm_10114.jpg,train
0.14159536,1.8035121,1.6094884,0.9847927,2,malignant,Preprocessed_Dataset/cmmd/cmmd_57.jpg,train
1.7124265,0.7510851,1.6504267,1.3474959,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3954.jpg,train
1.4161949,0.9728434,2.210808,1.376575,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1961.jpg,train
0.23101461,1.7842121,1.7518114,0.83734286,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2707.jpg,train
1.854881,0.497882,1.4788529,1.886543,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3306.jpg,train
1.8457643,1.2548383,2.215188,1.7646761,0,normal,Preprocessed_Dataset/ddsm/ddsm_124.jpg,train
1.7248694,1.6400313,1.6064444,0.89398503,1,benign,Preprocessed_Dataset/cdd-cesm/cdd-cesm_539.jpg,train
1.3351414,2.43687,0.7881543,1.2390927,1,benign,Preprocessed_Dataset/ddsm/ddsm_10255.jpg,train
1.4290879,2.1060781,2.0884817,1.3879668,0,normal,Preprocessed_Dataset/ddsm/ddsm_1393.jpg,train
1.4894589,2.3071303,1.8661983,1.0233802,1,benign,Preprocessed_Dataset/ddsm/ddsm_8289.jpg,train
0.44613105,0.9137195,1.5017017,2.3302326,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_49.jpg,train
1.7494985,2.3147392,1.425431,2.496624,1,benign,Preprocessed_Dataset/ddsm/ddsm_9459.jpg,train
2.3217998,2.0841932,1.7821772,1.8451617,1,benign,Preprocessed_Dataset/ddsm/ddsm_7369.jpg,train
1.464504,0.16461134,1.0778775,2.1748884,1,benign,Preprocessed_Dataset/inbreast/inbreast_277.jpg,train
0.39227426,1.0205324,1.65591,2.4627943,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1903.jpg,train
2.716659,0.50657535,1.4401664,0.7456141,1,benign,Preprocessed_Dataset/ddsm/ddsm_9502.jpg,train
